draw,f_auto,theta_roo,theta_woo,theta_min,temperature_exponent,d_onset,cr_onset,d_fall,cr_fall,c_lf,lma,ceff,c_lab_0,c_fol_0,c_roo_0,c_woo_0,rh_ref,f_som,theta_lit,theta_som,c_lit_0,c_som_0,f_lab,f_fol,f_roo,f_woo,failure_reason
91,0.6000112424259096,0.006125228202984512,8.695588368448671e-05,0.0002211405100575027,0.024219743482921895,318.58113722433507,20.492330334473394,162.0392189784003,114.25376206995482,0.20139009515790962,202.0632935443618,74.84162259618276,635.3749040777369,1921.6155776452458,324.8842505706719,7312.190521377831,0.6807935764898798,0.7314285114795133,0.0025423534247421896,6.228349693574398e-05,71.91830310988888,7994.924125575816,0.050179314653633206,0.032735157688609476,0.31644358150135127,0.0006307037304963787,
92,0.3879823659864794,0.0023684171464861945,0.00034621032034236766,0.0017490668975062977,0.07752076242452874,349.65313560192,27.471918788103128,341.5801287731489,76.26463063994454,0.8160235271621146,34.59169182503079,82.25522539115101,1605.0600906573895,66.7754326455705,1789.516162807924,23886.612391628103,0.5290410585506999,0.5259714681591938,0.0008143422253983839,0.00011301852716455716,307.95474979282824,2462.0786455414786,0.13162458570967234,0.23112817492559468,0.03587512192743121,0.21338975145082237,
93,0.4356483400836184,0.0055300687229040794,0.0008321163072061432,0.0057444837645357315,0.030116551403535637,342.361303061528,54.71441829780285,319.6879208751061,22.710575236018947,0.9190664853276523,120.96745972545824,91.45631627532728,1815.9746639145667,1551.3473778695843,374.38213331264825,42327.27977950462,0.7277543920732277,0.6894431377344755,0.002170733561754624,0.00012060220133840539,104.11647218442165,4160.332614187802,0.06594830066165451,0.11690954087702529,0.2873348288502924,0.09415898952740952,
94,0.337758889098146,0.006572852561140452,0.00023710406751380268,0.008394660558362025,0.07467528780090804,7.801764583174585,63.35014855514206,132.54679874387554,117.10555495241907,0.9506029134450771,236.97670073332918,13.2129072301192,1502.1492852399576,212.4434544518747,380.9117158908665,41843.776498394465,0.7160556175872976,0.5083478349909485,0.0024701813689398376,0.00012434294148548592,142.52001860283755,2927.4305287051475,0.15148452480103197,0.28971917001366154,0.08157981101510417,0.13945760507205626,
95,0.42682008146793704,0.0024205643956826256,0.00010100429755000317,0.0028124810614513574,0.046171933169296825,263.36879575912576,73.39056597889709,49.932348416550205,117.27510325247553,0.9892184493048053,75.57079227775128,78.82022112129668,1469.4723778410455,675.8611355141053,1366.5592267308862,51646.16096298476,0.5079935801008016,0.741940621810248,0.0018135350184085213,0.00010182728314462316,72.28562232023502,3701.376105265404,0.09859680205124859,0.08225044716985526,0.15142915295002146,0.24090351636093763,
96,0.6064259056874483,0.0033429348922955856,0.0004798805601849233,0.009360094130861134,0.05876535735623943,341.0810460378336,28.138193187298548,180.3190552276152,42.11921751574802,0.8539259975598862,37.32176767715524,28.371218218490277,1017.647959923486,1260.6921106814723,1959.358273482968,42944.95658442261,0.6635897924173046,0.5411240553062038,0.0018742314423162857,0.00010296744926037233,162.46947202439688,3487.3584041558825,0.22239124234838326,0.05172522275985519,0.0031346601344873423,0.11632296906982599,
97,0.39367991853127804,0.008917959372377405,0.0008059269155675143,0.0015088107804869782,0.025943474240425972,90.5423282947461,97.16635242410811,256.5507867147459,86.77741993982389,0.9110603288230184,261.21727382171434,24.48463092375688,917.9127915140978,653.1401147463821,1965.0584285895561,54148.78490943056,0.5675657139956322,0.5831654446712841,0.0026782115453640926,5.619904226097202e-05,88.33544251674572,5889.508053276795,0.43276169738507975,0.09512801930343122,0.031382178796989034,0.04704818598322198,
98,0.412402978991704,0.002562965839936037,0.0009226910040677931,0.0005072140483000533,0.07921989109072161,291.7948323535446,36.954478014872834,5.414465583941942,58.55178515364028,0.582518310038916,270.73414246293396,10.862246640797498,146.7462572426453,1259.0957811261221,185.97043948078422,28558.417220557894,0.6785260822913868,0.5943063794927946,0.0024969066646106097,2.7895591572385607e-05,110.24589218127277,14455.774429864092,0.00564828765514147,0.4525002430948851,0.1118068177639257,0.017641672494343737,
99,0.5925220324718501,0.003997802263645748,0.0006678098505096731,0.0013697723315246706,0.046406051710357006,139.67455417471635,82.7127532292122,216.9708404705396,121.68206720462918,0.4321667987076649,230.77760215484915,80.3078497551423,357.90730745259845,584.8766242913459,1320.5452522357652,49986.81301027369,0.628376326982374,0.5938410363492621,0.0022507570469674646,0.00011856827577498836,113.39325943405899,3147.179519930844,0.06896813104446899,0.004847686438721553,0.1835365706221613,0.15012557942279808,
100,0.3410164318164608,0.0060645023361855874,0.0004830895892477799,0.007344158688734122,0.04051248698994736,353.6035515125464,89.88476970552465,250.44613009293798,35.38629627991546,0.23207922092988365,327.1181043311043,81.43067750461798,1134.1314022318695,1070.5968813060467,1017.444420141501,33713.406769365574,0.6359685268229283,0.600864778225895,0.0005911598051197551,5.0526930193099064e-05,429.38886709897133,7562.919147625144,0.24326523836748204,0.27917943123509953,0.02407151690205742,0.11246738167890019,
101,0.5392031462668311,0.0028846215841266264,0.0005062741694419481,0.0013663526388968204,0.03773699773999607,15.560812722657353,81.3403783444642,140.9766534624344,103.35543628637645,0.25766136386629807,80.60481187338439,22.129697869321244,490.3774314186609,176.55256313930448,220.58741612973512,12120.000680085093,0.6336847699884514,0.5145712238814872,0.001657452075062008,6.433346678930976e-05,185.591382682318,5068.527531959462,0.054289175805793836,0.0005434047642277069,0.38527735011775777,0.020686923045389608,
102,0.6833262708960639,0.008866215614537635,0.00028076526079424843,0.005875639868251857,0.03393864715505818,129.53923847035608,67.04620816715808,48.84818096680761,149.68071635696495,0.22463958774451684,149.04318305268458,39.726428129855805,696.8894722103437,673.9407145867018,724.6680407274808,92216.07754334681,0.5301988739523307,0.6362861007691188,0.0014357394688716688,4.217790637910088e-05,134.3145493970267,7998.457085733082,0.03860869299640036,0.16646913883021439,0.09510109636065321,0.01649480091666817,
103,0.4352071064535634,0.00965006338875942,0.00033670188447430544,0.008763920357241096,0.03655306620362983,177.63763358427383,91.0505702436274,47.68539121266758,142.37198556205706,0.7139458227582339,306.9912191136798,72.86119612533159,991.8051059641302,1582.3215944159854,931.6758723950976,89988.54209358754,0.672606566952613,0.6863716718119834,0.002216758631037147,3.7769031155586815e-05,95.16077671610711,12223.191321196891,0.20598289185545515,0.16979409490364503,0.11300038222503934,0.07601552456229717,
104,0.6090267548803919,0.004377216716831786,7.299384131369401e-05,0.0009819609665181737,0.043413906793217785,58.92372234953654,70.0806456477986,68.32441432944314,30.30713200579194,0.6428368423320722,187.35999880684676,49.237975786055344,600.5807232337185,337.0329467958348,1396.5744565593286,79590.05919511718,0.6057822062737308,0.7198547505859388,0.0020507947474490995,0.00012750371150128432,82.75182461738126,3420.0980808482877,0.14241361803613642,0.1576445829727642,0.08822684206463433,0.002688202046073057,
105,0.41048519615522827,0.004986672982090196,0.0007381974835466493,0.008626039543830727,0.04315264680437793,65.6648800174029,87.87437401573264,156.39994861388752,148.6184503579138,0.7774617466498228,271.1268297685164,78.7696873318334,420.11062317359364,1314.0060523619204,828.5399393717852,37628.55103201393,0.6671179874373762,0.7344227476875951,0.0009762745662550143,3.3671527471756116e-05,181.47698218896403,14550.769215223352,0.05993083800551159,0.03508215569929299,0.0979744809047681,0.3965273292351991,
106,0.6090667450689475,0.00947065987377064,0.0002591720013669161,0.009517620478192509,0.0770862923693313,330.22949785501487,27.521284493859007,326.038468883964,68.71491351536326,0.9097501402158646,242.16991440666993,85.07019587954576,268.3421877835459,1938.1129746051422,834.3775563929897,54586.96188915674,0.6205708638340512,0.532839406651821,0.0009740735558900304,6.9723225852403e-05,297.62254730179416,4742.531729250842,0.07093847062162857,0.159984097170019,0.01096757724792724,0.1490431098914777,
107,0.663698296941018,0.0009580657402031067,0.0009438690133237225,0.006635754041313891,0.05318823558651746,108.39977327402865,35.16492885617879,225.703925832342,82.10415862485394,0.8882422145513882,329.05678040991074,53.045053570592074,1513.2749492320347,860.7983652254709,280.60462661387413,63403.11966076907,0.6007051769691056,0.8000430699678702,0.002558751933771693,7.883106876535771e-05,46.942871427202206,6096.454373318748,0.13189437994673336,0.033317238018103684,0.016609531054766168,0.15448055403937877,
108,0.5208470942452004,0.0030508581154621893,0.0009338358056271955,0.005644004354233004,0.061468290843154166,155.44575305452665,55.78393457940112,256.3601205617319,73.01183174594108,0.8905752923620736,264.75555041856256,48.223806001167944,268.9185353180952,639.167421933715,587.5667660091344,46526.4893921992,0.5625289634173336,0.8482766799283319,0.0018053116414062987,3.9496614201922486e-05,47.27647017202357,12081.547015945363,0.0999995260526591,0.1348505560861306,0.1315480066559325,0.11275481696007733,
109,0.3787818926380677,0.005354845914430324,0.0008475210878861405,0.00675020647657396,0.045280042787941066,65.99410673934989,32.520279489689585,178.0458476365323,84.26799907571257,0.5480052667799006,216.76048734203786,71.59703707453255,1265.9445644294249,1478.0811005484538,639.5676711884047,67372.12484321625,0.5127635094708619,0.7388741832591346,0.0024224863652868127,5.79014563747453e-05,55.27205111416121,6543.319339211304,0.011683445456731063,0.00542023939821479,0.11621255782486745,0.48790186468211894,
110,0.6399355777033677,0.00735350461473454,0.0004095360345930658,0.003271726619617534,0.0499883277303875,290.46383789637883,36.30285190908805,357.92982031950737,21.03682158765532,0.9046955544097417,351.3975432768853,43.130986239694465,1383.494396038792,378.89224817951833,1415.2533929010526,68576.41068781371,0.6916091283437824,0.5736084337885503,0.0006570085219652816,6.242550540182639e-05,448.846992971309,6354.979849174515,0.16900204176023856,0.11206424064486196,0.027988896528312338,0.051009243363219416,
111,0.6638316553132088,0.005832692565684712,0.0001778580570430951,0.004289502973864374,0.054843338543888565,15.013283486057091,14.591389703190918,219.7686797461583,42.74704693031928,0.46119617664678525,37.74087184408693,98.6700776434251,1924.2004271462401,653.5626051180167,1331.1891831009807,43134.06182268432,0.605351428189083,0.7072897111343175,0.0007453842213072568,7.462783303733595e-05,237.7198045589416,5737.254042528574,0.18316237079034536,0.041925314267640706,0.030988272795209854,0.08009238683359528,
112,0.4258945196398367,0.0068413158934331275,0.000794606148258289,0.0048745525783700705,0.06546071715722897,14.699826287953274,22.31983772408664,345.32804513809685,32.7757166634515,0.9900354781639362,114.45346666697371,83.68356185718064,1206.8111081363616,1707.3057060042593,197.48891653776778,80588.20254896396,0.6814272413630293,0.5684084115724153,0.0024662558214367056,8.530984899907108e-05,119.24888851407616,4540.260947707806,0.02375547355918632,0.29776781228593985,0.0718427252395578,0.18073946927547938,
113,0.44996144646429964,0.006394937705976619,0.0007879157834668926,0.005453753329652579,0.029382829405356612,285.96856659879677,63.57605762071605,177.79179465680505,76.41280733251128,0.4078436269773217,346.43298291587956,43.46868864504581,1737.5837687727526,991.1862194060149,271.6702783204653,21162.70389885986,0.6512274514133954,0.677729898736243,0.002372661392073659,0.00011816198729170929,88.4538929211935,3735.1801947192657,0.1631049528697853,0.17367162985373844,0.12131059242138167,0.09195137839079506,
114,0.346327241439383,0.007627206091405573,0.0007617777310747306,0.0016581609694739066,0.04186764299864118,328.54650817757397,89.59156543490157,292.750592907449,48.67331323146233,0.695108480855284,265.30612986752897,96.06157811879618,1796.0877838752608,1019.8385907085488,1681.2494711619809,37877.018719815285,0.6749859730687969,0.6874823223323452,0.0008347266506905293,9.802380002174513e-05,252.71152968124105,4733.961795035019,0.10373777986869939,0.06435924937241225,0.4629443014430726,0.02263142787643285,
115,0.4683107294465675,0.008186802518545451,0.0002774542595476067,0.002030328901554926,0.018866618292703592,149.77800514407824,89.50819502523844,137.00381017803988,83.1485950868701,0.12647237555422297,370.2133018243436,92.3080587021044,417.65070196158615,886.0741401736889,1061.1973020829996,65083.77094122251,0.6183928119979193,0.7319402768429586,0.002501844188548375,6.95090191160684e-05,66.25760578745226,6511.767994533806,0.03469811686292616,0.12406779180900818,0.1776796224881749,0.19524373939332326,
116,0.6966580390456641,0.0055979587171388475,0.0007184187515906144,0.005000897771593896,0.025258136020705327,358.1347451752199,30.243738910704966,169.29775710113523,27.339963653458973,0.8093588006621891,331.9039256527907,34.87313171787652,1519.3600577885124,63.396698708837235,992.4069380185696,9844.81792582338,0.553534629200087,0.5624054349518663,0.002286401739929878,0.00011188367222862244,105.94102561841157,2782.451430983282,0.17204713668698524,0.06612398153070687,0.02822643065162863,0.03694441208501513,
117,0.6842237659463746,0.0021670323963730582,0.0009189534242813087,0.004920803835147182,0.05639300298281501,57.0670467405978,20.94969833778905,163.88274482338323,32.95214009276376,0.8769042062698007,133.78556097943425,44.586655609918694,1011.5112734231848,947.7045177171382,1383.0379152352014,17781.369371099252,0.6126761396263515,0.5633126428823658,0.0012078512790187194,5.101817378707019e-05,221.50734020816444,6764.809279224987,0.05259446594288561,0.18532029886947535,0.06908566226971156,0.00877580697155293,
118,0.6201263184027936,0.0006711274783549835,0.0001404218254033957,0.006945787829009921,0.0240450070590722,221.19464292465486,65.12524490314927,30.605514220070365,49.238565975957506,0.8381237685256075,164.2476742172418,85.155992406361,1226.0961459853665,958.7017801185674,1227.4046426141451,33955.77036674845,0.5032067060425162,0.7955654087989907,0.001499909543147351,3.5857854591118424e-05,68.58604087786779,11164.467405204605,0.11427741166313675,0.1341732136664414,0.07825946367407262,0.05316359259355559,
119,0.5842095570103611,0.0058433822237163105,0.0008115359480822855,0.0009363287852299483,0.04881981442243517,280.9762587871022,72.08805016336598,325.93337639478204,86.09250114880587,0.7082356559792189,97.69569550312579,21.371078534953803,1970.1388979611077,236.90844977159023,1598.6752920440795,63870.244120663825,0.534355670793473,0.8083666427718194,0.0021583128507061825,5.955708885498779e-05,47.44463765508561,7252.794049372476,0.10257084862849275,0.04200704572221006,0.006855878853949509,0.26435666978498656,
120,0.3032011033185127,0.007466812124227655,0.0008816071079904511,0.006851831166305979,0.07049758051518336,170.7526559717384,71.3310970726283,135.34508225738594,129.63032151708154,0.8785138765524252,392.0559731050998,12.231264705837827,1271.989997507925,1039.1744825838505,222.71165673656998,22980.719623656743,0.6070937942356955,0.8653607885894727,0.0016267033056965583,4.935743777093736e-05,50.24802582122882,10643.890531062294,0.38670916185510856,0.05862722014504178,0.2013697314538014,0.050092783227535555,
121,0.5378073803053931,0.005665704110030369,0.0008334502075331197,0.00685256239118077,0.06853793099330795,317.42190437054415,83.4059298371461,292.08229554272975,20.02958731368198,0.7993745209924066,268.96013652258944,13.777960294347315,650.2583120277841,402.3539401786874,1711.829788503951,89864.9601810324,0.6346453404348189,0.7508259450390797,0.0013904230343349596,5.991545469142198e-05,113.7331222463778,7953.00961914994,0.1756674885103691,0.013513884152062177,0.1957036688349385,0.077307578197237,
122,0.4056947650384454,0.0020315104757580044,0.0006586588651322882,0.005751616315157395,0.043915754031133646,338.3643646615122,20.10378646691972,196.0329944816507,145.06672542065974,0.9105572194401239,101.11916768316823,89.2141109086076,1342.9237710202967,1870.6407951342346,606.3686245667761,67457.09720680563,0.5011302278673385,0.5873319615855916,0.0012313376699089693,5.042212961794946e-05,167.94778002647192,5837.313932856612,0.046782852004643626,0.3250828304983967,0.07168654276695441,0.15075300969155975,
123,0.39166514305673095,0.0037356755630007493,0.0007339970669960746,0.0004942510676977726,0.05486093247883721,3.013719761770653,88.50069179646803,230.5390515632136,125.4147530435989,0.228414758173337,358.1572226094603,14.67779786809211,901.7158497500054,1401.926943796436,285.9890616507538,5694.1684284476505,0.6242571851352502,0.6107335206851437,0.001828238582386324,6.871753323744934e-05,132.9161297577586,5548.144273067046,0.3216802860126491,0.045224993969563324,0.1134015963518868,0.12802798060916984,
124,0.33033006708377816,0.0023167993593228523,0.00026143190609679315,0.00231731691237936,0.06603506111908686,106.3057371389938,83.60610059607696,74.36800081415915,140.9740187908801,0.7950562397718004,372.3747029234389,94.79355393624418,350.57487696770147,508.95886054434175,1718.7535910875745,99628.68191646237,0.5709500991955823,0.6422442417959346,0.0008924439196304117,9.962871961372313e-05,228.87789489225548,3680.5593305112757,0.05850901293709167,0.09065618355775201,0.3718024546094413,0.148702281811937,
125,0.37715194893019777,0.0014217481984613975,0.0008134375538036249,0.005664812308899227,0.03676755242676967,360.51696337119665,21.21641375709913,142.31026919264008,97.6526792764783,0.6671361380775281,167.90405178920898,41.56704441845297,522.0207375807397,32.46994787458202,941.6736231738269,53729.44182414977,0.6628902578814837,0.8351533856853868,0.0017261889912398845,7.240438605630996e-05,63.30431675121123,7646.153408124001,0.13281746492012309,0.1538584926633793,0.027233070743521118,0.3089390227427787,
126,0.6689244094576019,0.009648580349780795,0.0008910253591196724,0.0071409718645996075,0.050941305584004254,112.44109704829134,70.4725850313041,116.93230211520829,110.8766422700626,0.40609126923650274,124.82867774733948,57.08846719845837,1019.6054582616912,1735.307153096172,650.4988411948196,26503.443054724714,0.7256941669309753,0.7789199882387878,0.0023879841922891287,2.926941858360014e-05,67.18489824103409,19312.228234268718,0.0332377384373272,0.1655920382610857,0.005485723161998227,0.12676009068198701,
127,0.5818690024956638,0.005015950203424986,0.0008804109369555881,0.003951004713051103,0.033362041950492374,267.7210499864951,42.112133674529254,200.5740960416594,82.3021074240398,0.4832658424152616,193.48169479903115,79.18133630893624,1437.009336641958,1797.006967466647,1213.7591838725411,60621.77990756592,0.728099707795663,0.5927814973690316,0.002515002691456206,9.782446426101546e-05,117.89079740623347,4412.025542705357,0.11978132399722718,0.08913431565837492,0.1813107532737332,0.027904604575000914,
128,0.6887222165305507,0.0042269888661133495,0.0006247302973819256,0.0036642046352918884,0.07590038861146425,144.71224684749814,37.4651060327542,237.5999047639432,105.20258706398099,0.8461488370052488,251.14367384461343,76.48858633859001,214.33748028207836,1378.8590239945995,1830.5782868013177,87603.5999817762,0.5363206282110311,0.6942706318135898,0.0016578997024243108,6.849190815886097e-05,98.90162026600817,5436.432878159811,0.0020230721722035066,0.016922462227298873,0.11891269053704409,0.17341955853290283,|NEE| >30
129,0.4931260495774333,0.003979151333691671,0.00020270330927981315,0.008682952929890679,0.0534153325831247,298.3335987819958,17.137144335524695,284.852180517378,46.84641854919607,0.7986046352447865,375.1806620942463,15.615651253425222,1084.1834221977144,453.4271758507734,815.9163467849922,34183.612430992194,0.6264002084369369,0.7478136196987033,0.0009152564227483592,0.00012869900913993124,172.59600398250478,3639.737480355696,0.10917367821828862,0.02821660928673626,0.12737858987340295,0.242105073044139,
130,0.4027538472018174,0.0016277843717046202,0.00028499372360223606,0.008174567368341481,0.047788019720557635,184.8994910962431,96.33816683976958,300.46077409135813,98.10489073506584,0.3213417622234625,98.95105819229258,55.37184305990752,722.7892618028509,1029.0627238114193,1820.502317908073,64049.56192943838,0.5837642612217625,0.6216473179089044,0.0009239910246289754,9.779520737631798e-05,239.03779155308325,3710.769648282992,0.07747694005696555,0.12961550508652767,0.24239577113054134,0.14775793652414806,
131,0.6531691480859712,0.005553058781507124,0.0002892905630507017,0.002944638410212907,0.07349781581607845,33.71721620431241,99.2648989902589,221.20872265430458,65.64454423505526,0.8242848468525652,396.9615268250731,34.06469728769818,543.6448850968587,1577.6197574613532,333.031722829662,65113.20298814605,0.5310280611942947,0.7432255050054006,0.0008331787356533594,3.98570738935539e-05,163.65571564209478,9902.222125167074,0.13792177629468777,0.15115713450682933,0.024846133108379784,0.03290580800413197,
132,0.4542290372463032,0.0021499131138912045,0.0007240671097806178,0.0007879598564072652,0.041548031479866424,121.18382768437097,70.00606040496339,264.5762324515341,149.65656455160956,0.48512718548596506,346.9586704765166,62.65683733096615,1726.9076137875643,1184.1124569119554,1415.353077915761,59285.26346446859,0.5034970356944598,0.6969701555042395,0.0015881289251967927,0.00013248691609015693,96.07194101805197,2648.732551258795,0.27810295403573454,0.0740096772247389,0.15130942954277415,0.04234890195044924,
133,0.5548011773949119,0.00831005990793557,0.00046068054654841323,0.0012234956745321966,0.06988203386432465,139.21891335589777,88.67830500724703,244.7152265522152,62.340456757685686,0.6156700556405829,45.45678652601847,52.025837113031685,277.55850468746627,110.50973924036892,173.19285469787314,8745.208810948958,0.5590106668708511,0.6320590982353972,0.000961338623496883,9.843288970104558e-05,213.95467095279963,3589.529669193538,0.1919646764487903,0.06725872686688807,0.058067178096298244,0.12790824119311156,
134,0.5338998238171228,0.007776302662586364,0.0002871268222461551,0.008175853276173116,0.061846598525645835,76.77707322192938,37.68907798178393,209.96682478165914,106.552240331217,0.5037572861260822,236.15171475092774,60.93189787368225,1349.04346670654,1224.867963639646,1851.0026132994,67138.44126643198,0.6779109773783555,0.6754981310338429,0.0010389648575851683,0.00012521056847603697,211.73322422401338,3657.259956567036,0.23673234178692545,0.047095654575382326,0.01306895479358093,0.1692032250269886,
135,0.6304579872853251,0.0035798908009426014,0.00036402629863482915,0.008035529366645219,0.040258816507069944,211.83631490253177,89.10446593641655,336.9202574611826,124.47624059444549,0.4198032777229292,32.9146574188956,34.02136725401773,1900.685185985892,1313.6760596824709,1320.146681665361,17545.663720402827,0.712484575028212,0.5742838771155576,0.0007944453895442783,6.892442683493069e-05,381.7961245517112,5936.478878702358,0.15199359797836204,0.02762244523759223,0.08431394807074472,0.10561202142797597,
136,0.3961840999698383,0.004680528162763766,0.0003274368744620677,0.001140192170086176,0.07778724768029978,39.68485376409722,88.62353759517705,226.10401640426414,65.71445311121792,0.6888620955020465,297.18728105184977,35.21710617512404,952.9950079573227,1690.7370053689565,966.5754787079819,1734.626875602282,0.6945637743817222,0.5666518123006923,0.0021628345121118006,5.088390548431436e-05,139.16365361491495,7734.780138547679,0.13881590750836997,0.31211839024813653,0.12928883552183454,0.023592766751820662,
137,0.4875775069119537,0.004496562395491288,0.0006278546580407146,0.004163410935683791,0.023186787129964324,317.1820822101956,78.36250255124854,81.32125427318626,147.89833628595412,0.6941130051825856,137.01808659342228,72.90508211878284,211.67480684033185,728.9172263010673,130.5524475817108,73757.88497033992,0.640209277373758,0.5732726246911721,0.001541307472593021,5.3999262113396914e-05,177.2487511025009,6796.656813957438,0.011206710880967785,0.3033184436814391,0.1819545138697045,0.01594282465593493,
138,0.5857512495614416,0.0004851546020730383,0.0008575903332717247,0.006275911489585966,0.03700627938654547,118.52505160533109,47.54297359798984,290.7903674420338,75.57542187184572,0.957178812606253,49.95451810273076,29.251037057718193,1357.4173146939956,386.1944996357327,1472.1301396689908,25440.86024174641,0.5345685000838428,0.8951120540378151,0.0025875382199179644,8.78988099968911e-05,21.66916473668859,5443.745008048307,0.07355786154568192,0.19562072396346863,0.02138104979732715,0.12368911513208067,
139,0.3254329109513789,0.005781137213644644,6.338650550826831e-05,0.004788399365370575,0.07080878213358811,125.95851798440374,81.97114115633298,284.6457424570865,148.39375598039746,0.6880364483373651,171.1028045264309,84.57737142500577,1552.5191436737214,1986.1388999262344,1446.1958955159428,42956.18682448044,0.6049705883522047,0.5517308745889287,0.00205580162755777,7.622540221134279e-05,131.9143018980042,4378.867701959756,0.07985366066004797,0.020800859130988017,0.20325227463537796,0.37066029462220695,
140,0.339865414892177,0.007531122074629761,0.0009237893233621473,0.008075399598397828,0.07522085133792879,91.815313243382,32.77295995338948,308.62561097683886,51.45681508448299,0.9150982033438579,90.35629913391398,69.06887548693015,1152.8967486237962,765.7579499900811,676.7171981685591,50805.51642503991,0.6700994857652184,0.7084011333801354,0.0019904949401248944,5.267808333202478e-05,98.16666530156127,9011.323213897971,0.12776410231610325,0.3674422127179592,0.12838183550971838,0.03654643456404229,
141,0.6169678716316649,0.008410066620577581,0.0009366575132777142,0.0059550613062169,0.03542223723955994,298.8281825997416,34.409106530683204,259.5341517418211,102.0939353005659,0.4693322209068172,374.0462372406237,65.21345604385087,291.16648795643914,1731.84900513994,152.16780490367583,17350.717410397203,0.5516012187147123,0.6750527245037357,0.00101867554042131,6.115120058060226e-05,175.95525372841786,6089.167538781956,0.08354163519474131,0.296588657280694,0.0006493712728678299,0.002252464620031986,
142,0.6589876896542821,0.0006271888425742252,0.0007486186944066788,0.009134663718173949,0.050468006272708685,336.352219270321,33.658037669636926,329.03792241015486,132.16830218312697,0.9206183415770038,53.91429892851821,95.69852851398869,1040.8102523393623,746.2187685075833,1256.0415826487463,62439.160742362925,0.5872366462808716,0.536540110641482,0.0017208448257065093,0.00012057984771980524,158.15524273134957,2613.0072406495538,0.013436321402761206,0.07368934869418807,0.07835973069238969,0.1755269095563789,
143,0.37061586538219066,0.0005030276966861967,0.00012867174415022656,0.0004559776646495615,0.018493797652067163,292.432327703782,60.74335979064859,248.9851444817391,60.26613984322338,0.13354747243021325,385.9823537335061,52.03247746838632,124.06603599468396,825.1080015018384,1861.069803196772,55247.67714868862,0.5478792674987678,0.8032009087705434,0.002511877585054044,7.491763732050751e-05,42.92491902820895,5873.878852704974,0.015976414732733524,0.5288767959320931,0.04257049809615788,0.04196042585682484,
144,0.5429383362490574,0.007385999521303902,0.00022950096149480537,0.0037862922736913406,0.07371983164708183,45.17762318560213,30.691995495173064,330.0945301123959,51.66894658105247,0.33035422113463986,35.397944195196274,14.342743261152993,646.2585051809605,979.6177389558516,1381.308747775486,65886.55917615713,0.5946218666696834,0.5261829687767362,0.002371135922514769,0.00010161883627885795,118.82151710099188,3078.955738532838,0.042394258563501236,0.2892862422894029,0.0012154094244486763,0.12416575347358973,
145,0.5983541419136822,0.002271634109508147,0.0005446877898661601,0.006296505869244163,0.04975295150644163,307.88673880136616,11.249613387438512,352.5929957969926,144.8298539493745,0.787783820749175,244.41175715866717,87.49008884974062,1855.0402381573804,347.3399015261462,1962.1612519684577,81822.6143197222,0.5031483409184466,0.771178573686559,0.0023641401040035296,0.0001186127474932862,48.698941666457415,3271.2944274746606,0.10800624338452966,0.23029794718905217,0.06179225051481773,0.0015494169979182934,
146,0.6811815005722277,0.007993898922013206,0.0009400622139926605,0.005453808031776023,0.04245633503323808,234.75533842376777,22.404853059149275,109.07059772908221,28.30927552924548,0.9502712046081963,112.94604355525567,94.52985319014233,129.78287723118117,1038.642098051498,1450.8318236888595,71054.32422885588,0.5565752955172286,0.5136849104645913,0.0008168827651194588,6.972037652637601e-05,331.3461566704439,4100.72843964648,0.04565946087620947,0.2180349418991809,0.02916001700283104,0.02596407964955081,
147,0.3040640275819025,0.00778679593867456,0.000675669947344837,0.002956713198158751,0.03138572905572937,154.64168851850366,30.356893030300682,330.52155436448976,147.83414390770145,0.17590226726081304,72.34496842488983,91.38345063763228,240.93467872745262,1000.5345716164129,366.84246569637617,92091.48244396945,0.5364366355146082,0.6816220497835815,0.0024062976955086927,4.885093284591512e-05,70.97608776956748,7484.955102736598,0.09085645744352087,0.26516175196362446,0.27226007742707004,0.06765768558388227,
148,0.6678381750066753,0.004894179041579583,0.00014489908083279275,0.006924330660920183,0.0345794839072734,128.671733766398,53.574938510862395,332.22869602944826,77.48297178429166,0.8737871775196844,200.81646885385445,79.37138747454537,805.8440814236565,1828.0500352107158,712.2288223934888,10878.630225781597,0.6194926208961778,0.8943539285780511,0.0022630432233008498,0.00010679328488555428,28.919890260473114,5188.019638288649,0.017202497479618762,0.08108185487478836,0.04281469110822337,0.1910627815306942,
149,0.6677453367608208,0.004502974327413925,0.000830888322204586,0.008620430715522669,0.0651613346647007,275.33488298348095,96.72704222282364,225.4280512306783,69.81583003545975,0.9461138399414739,191.85487250746175,48.71713281724171,826.653269880134,716.2265463529822,799.8821700279332,28300.819074266212,0.668788787973491,0.822083760457825,0.0020010925800926947,0.00011111411059439846,59.4617097619245,4948.070041042972,0.007932946367265992,0.1216232591910089,0.17352970682624405,0.02916875085466021,
150,0.39034681646147706,0.0001247700399112597,0.0008975558014951491,0.007269737236653338,0.05440063656161273,64.46573384645109,20.5029435220221,98.56409395799544,65.63877052887653,0.5254914377214003,173.34929518440305,26.81463613975854,362.2952487134666,1119.8843382326568,1824.3491028271908,76687.43893423521,0.6518385489430012,0.542712161004036,0.0014144112745235902,5.9702790123491705e-05,210.74340030328884,5925.363065794046,0.16779790725051433,0.030646064875929725,0.28928624470216385,0.121922966709915,
