draw,f_auto,theta_roo,theta_woo,theta_lit,theta_som,theta_min,temperature_exponent,d_onset,cr_onset,d_fall,cr_fall,c_lf,lma,ceff,c_lab_0,c_fol_0,c_roo_0,c_woo_0,c_lit_0,c_som_0,f_lab,f_fol,f_roo,f_woo,failure_reason
123,0.39166514305673095,0.0037356755630007493,0.0007339970669960746,0.0005798884454662612,0.000594571715896602,6.526664950573852e-05,0.07207825434867797,230.5390515632136,82.97944441479925,44.0205394001082,136.05240753648678,0.17047859038422886,183.67130373863742,72.81486108165618,285.9890616507538,130.87541029355702,1090.6656413179762,27755.696791114657,1177.7162519860972,75557.64737735443,0.3216802860126491,0.045224993969563324,0.1134015963518868,0.12802798060916984,|NEE| >30
124,0.33033006708377816,0.0023167993593228523,0.00026143190609679315,0.002386530273529095,0.0007747815744028217,0.002900121741809198,0.06870642485507523,74.36800081415915,93.75124377830163,279.743395745069,140.7915676411463,0.9493817743801518,75.11323334212302,32.22540275201553,1718.7535910875745,1992.6405424884435,643.7010498129565,35625.49938853468,331.7637255713945,131980.9757199646,0.05850901293709167,0.09065618355775201,0.3718024546094413,0.148702281811937,|NEE| >30
125,0.37715194893019777,0.0014217481984613975,0.0008134375538036249,0.005703868053864101,0.00030277218825043535,0.009876962813401799,0.025726862810446068,142.31026919264008,63.75954719140805,226.52863344025172,72.63468392973633,0.4319018207349595,108.88287255378205,10.566815812481,941.6736231738269,1082.9258739921577,1414.592850510151,83804.55807492534,1085.4640593996603,82287.3957803184,0.13281746492012309,0.1538584926633793,0.027233070743521118,0.3089390227427787,|NEE| >30
126,0.6689244094576019,0.009648580349780795,0.0008910253591196724,0.00716672887482844,0.0005313582492491266,0.0030685070316275567,0.05965889191045394,116.93230211520829,72.91459849465872,117.93396800238516,58.27622591577983,0.5828045422072341,206.8919842030604,87.9685069589169,650.4988411948196,543.3114839675168,1941.1855737551416,69760.26706263726,1683.7227849281705,3551.549050455612,0.0332377384373272,0.1655920382610857,0.005485723161998227,0.12676009068198701,|NEE| >30
127,0.5818690024956638,0.005015950203424986,0.0008804109369555881,0.0040055001660866795,0.0002478500926822149,0.007330173871882104,0.040121692086897934,200.5740960416594,53.132228216642936,150.03859044474882,81.16056493301038,0.797596325225769,289.1078996415978,90.77304397575668,1213.7591838725411,1219.530772942748,1961.355342388727,23272.178967915643,1798.5467143095884,128687.60189275115,0.11978132399722718,0.08913431565837492,0.1813107532737332,0.027904604575000914,|NEE| >30
128,0.6887222165305507,0.0042269888661133495,0.0006247302973819256,0.0037212838728117813,0.0009338838479452113,0.003954190511006885,0.03692040637811956,237.5999047639432,68.98640642890992,300.99791619418346,100.38122461487114,0.7714168116251807,48.278594601015435,71.7663192724818,1830.5782868013177,1754.3055852243933,353.3428904837672,48619.090295444075,1023.7309691184367,75145.8056014823,0.0020230721722035066,0.016922462227298873,0.11891269053704409,0.17341955853290283,|NEE| >30
129,0.4931260495774333,0.003979151333691671,0.00020270330927981315,0.008694818218810582,0.0005712579201591351,0.008170336955582797,0.022916699431139234,284.852180517378,28.58598207252036,281.2195282618312,141.7268873647488,0.17959660940830077,219.6118861904589,29.701235265944245,815.9163467849922,695.5310571908362,1108.6342756512847,61991.45151975116,352.38608581187464,185044.04715907853,0.10917367821828862,0.02821660928673626,0.12737858987340295,0.242105073044139,|NEE| >30
130,0.4027538472018174,0.0016277843717046202,0.00028499372360223606,0.008191012707365433,0.0004805038857836384,0.005057131637504034,0.07747740382295239,300.46077409135813,64.07261666273789,82.6781730849604,49.65035273076419,0.566115140860212,148.42818793086457,55.86648744597361,1820.502317908073,1287.4687949978777,751.1441147366896,30481.41764774888,360.28211132068986,128634.1982222652,0.07747694005696555,0.12961550508652767,0.24239577113054134,0.14775793652414806,|NEE| >30
131,0.6531691480859712,0.005553058781507124,0.0002892905630507017,0.003008200226337115,0.0008951365489434974,0.0009079257963765961,0.07949359708217835,221.20872265430458,41.60006908580749,291.90249629066716,148.98717560835772,0.3589623347415101,113.14217433726006,80.80089806642515,333.031722829662,1308.5499691344262,308.9662374938456,60845.569875098816,278.188369663539,22877.586707503768,0.13792177629468777,0.15115713450682933,0.024846133108379784,0.03290580800413197,|NEE| >30
132,0.4542290372463032,0.0021499131138912045,0.0007240671097806178,0.0008709512090522448,0.000379868978656749,0.003308451754304577,0.059337508278974785,264.5762324515341,99.76223699726816,150.81290916216147,132.31955682550554,0.6369414740510598,346.2090754430051,62.91420258690707,1415.353077915761,1193.0412578543323,78.12650297571753,49293.2963371838,960.6586225721181,191958.2533943943,0.27810295403573454,0.0740096772247389,0.15130942954277415,0.04234890195044924,|NEE| >30
133,0.5548011773949119,0.00831005990793557,0.00046068054654841323,0.0013025632810679426,0.0008368233171119067,0.003803425671498403,0.07220061011610351,244.7152265522152,39.312623909167016,205.11874314648247,31.818928842006155,0.533584527487808,60.73122062025851,14.114079056380405,173.19285469787314,191.3464809377271,543.592341978784,33081.75978429044,394.0441072747853,129798.18328412621,0.1919646764487903,0.06725872686688807,0.058067178096298244,0.12790824119311156,|NEE| >30
134,0.5338998238171228,0.007776302662586364,0.0002871268222461551,0.008192287030441827,0.000707232481706343,0.002089705938151304,0.03707469816522893,209.96682478165914,69.92078176776562,158.5630310284502,95.38390491697591,0.6201712293274664,271.7812888967427,64.7667256199839,1851.0026132994,1348.6898269022556,1540.537265510237,43930.658225702275,464.21773772663227,178676.46777902285,0.23673234178692545,0.047095654575382326,0.01306895479358093,0.1692032250269886,|NEE| >30
135,0.6304579872853251,0.0035798908009426014,0.00036402629863482915,0.008053227300279046,0.00035907726815192316,0.005796414246912891,0.07249418764508696,336.9202574611826,82.32970502692379,123.63816353273855,27.638219139631865,0.35854107052517237,380.4379911790394,68.80345725829413,1320.146681665361,365.76991157555153,1830.4269429898263,18652.398309610526,243.173666864343,75935.29789003854,0.15199359797836204,0.02762244523759223,0.08431394807074472,0.10561202142797597,|NEE| >30
136,0.3961840999698383,0.004680528162763766,0.0003274368744620677,0.0012200102586439581,0.0009643140154118024,0.0010717079370970639,0.0721628814544553,226.10401640426414,41.648467538535485,235.56663172885132,115.72909368394993,0.37016631003592815,193.77174399159387,85.94259115313439,966.5754787079819,52.398010147072256,1680.1661812316845,16746.290122097907,1480.1888812333673,43005.26902453374,0.13881590750836997,0.31211839024813653,0.12928883552183454,0.023592766751820662,|NEE| >30
138,0.5857512495614416,0.0004851546020730383,0.0008575903332717247,0.006309461836526633,0.00030662223804204543,0.00323548149872873,0.043862937367504115,290.7903674420338,48.475292065123966,347.1863860442013,33.31817270091025,0.3121628602833713,273.43068319730213,26.64520452889694,1472.1301396689908,522.2512840706496,338.65179981864355,98779.23549594432,1864.1183786919653,110569.93915594395,0.07355786154568192,0.19562072396346863,0.02138104979732715,0.12368911513208067,|NEE| >30
139,0.3254329109513789,0.005781137213644644,6.338650550826831e-05,0.00483535072243931,0.0008517693750866895,0.0034394933919345977,0.0675801194632516,284.6457424570865,98.88798490950593,235.22316250834388,73.70093484214362,0.8500577777431116,311.8598313296724,99.36994999664702,1446.1958955159428,869.4019010257385,928.953071577954,13019.785928584944,1383.431822552052,89262.03746807053,0.07985366066004797,0.020800859130988017,0.20325227463537796,0.37066029462220695,|NEE| >30
140,0.339865414892177,0.007531122074629761,0.0009237893233621473,0.008092738340754604,0.0009229246653676612,0.002502431261816995,0.03368803907900164,308.62561097683886,31.777795058488223,329.68085259104487,46.785433044638,0.6992807339007099,233.14632927438407,43.89808863591278,676.7171981685591,1024.9741994152055,1475.040153890549,52148.18306168882,1324.3949852795286,46280.24801026771,0.12776410231610325,0.3674422127179592,0.12838183550971838,0.03654643456404229,|NEE| >30
141,0.6169678716316649,0.008410066620577581,0.0009366575132777142,0.005991502195350083,0.0002810757260618707,0.008183910835635765,0.034815162276692874,259.5341517418211,66.83426290039178,144.24220389723595,141.34874574687456,0.6617974893152168,63.4115809611168,87.81131841545181,152.16780490367583,361.9061108367013,481.46624917126576,43819.41794480798,445.8763218187366,61746.54137029472,0.08354163519474131,0.296588657280694,0.0006493712728678299,0.002252464620031986,|NEE| >30
142,0.6589876896542821,0.0006271888425742252,0.0007486186944066788,0.009142459540532742,0.0005237251527755067,0.009213760083820072,0.03429775928352766,329.03792241015486,87.65497843447253,331.97723009603357,34.63809964283941,0.9581801383304457,211.0686860668441,43.00994402307197,1256.0415826487463,1255.5509336324183,780.2590652565774,9225.892632710138,1080.6329671585238,170223.84242484518,0.013436321402761206,0.07368934869418807,0.07835973069238969,0.1755269095563789,|NEE| >30
144,0.5429383362490574,0.007385999521303902,0.00022950096149480537,0.003842271622577004,0.000898717091353502,0.001222457295670784,0.03225448578556367,330.0945301123959,31.924655325344013,86.42735599201019,28.46598139839876,0.16722111503898743,133.35394799018917,53.61898813435689,1381.308747775486,1323.8777494373485,842.1820151997762,6639.196451989861,1668.4920543538353,135613.6090543872,0.042394258563501236,0.2892862422894029,0.0012154094244486763,0.12416575347358973,|NEE| >30
145,0.5983541419136822,0.002271634109508147,0.0005446877898661601,0.006329870681232955,0.0005121931646982417,0.00843252340831222,0.018860844778013194,352.5929957969926,96.42066811879772,276.7180694316568,98.13725238622239,0.8783758638169227,371.44731963705976,24.879086433006645,1962.1612519684577,1639.727491021521,75.20279751755238,67826.84877821809,1662.1678781435407,166633.22184455913,0.10800624338452966,0.23029794718905217,0.06179225051481773,0.0015494169979182934,|NEE| >30
146,0.6811815005722277,0.007993898922013206,0.0009400622139926605,0.0054947647161744375,0.0003945175709634638,0.0064254281067402195,0.02654556544074728,109.07059772908221,15.752575366400716,344.31282111700966,54.315347851751895,0.9468180171263838,31.623900060687202,56.30191354779536,1450.8318236888595,1426.3019216529995,523.1724532708012,3517.8063885316783,263.4569141507087,77388.17421247855,0.04565946087620947,0.2180349418991809,0.02916001700283104,0.02596407964955081,|NEE| >30
148,0.6678381750066753,0.004894179041579583,0.00014489908083279275,0.006952039393704687,0.00026748428965939805,0.0035139577481492204,0.04801829097414965,332.22869602944826,49.795903542971146,312.4954658481887,83.60548961795148,0.7994440448914134,164.7874705834475,92.184092509578,712.2288223934888,233.63050897945504,1050.716139834691,98589.89366236824,1570.7769298438225,145058.72090398238,0.017202497479618762,0.08108185487478836,0.04281469110822337,0.1910627815306942,|NEE| >30
149,0.6677453367608208,0.004502974327413925,0.000830888322204586,0.008632859267635077,0.0007606906214715197,0.007539135936826854,0.07774529575350073,225.4280512306783,44.48788233224136,342.58335741565315,80.61829083582059,0.5014165690565167,168.88625012790516,41.64666119786283,799.8821700279332,578.9351528232943,1464.0503296910229,80540.41917434179,1333.9751855751704,152945.6834007837,0.007932946367265992,0.1216232591910089,0.17352970682624405,0.02916875085466021,|NEE| >30
150,0.39034681646147706,0.0001247700399112597,0.0008975558014951491,0.00729433419848529,0.0005871483306122027,0.0017518205525440835,0.025235361092948556,98.56409395799544,41.59607190460684,167.60443809210253,74.44976506146767,0.28847562913654134,77.42179141325857,59.994742646938946,1824.3491028271908,1537.949240137995,1321.9274480773122,10767.362210757994,803.6189520988598,59102.704352795205,0.16779790725051433,0.030646064875929725,0.28928624470216385,0.121922966709915,|NEE| >30
151,0.3074743493967332,0.007002336075997919,0.00076787215919339,0.004260822945379878,0.0009469454749722132,0.007857030147413851,0.06947809448668152,29.06235389251824,82.97718202550455,140.04394601122294,113.2382114993293,0.4571831116278734,385.94581195443,31.0698013147766,437.95306519775346,546.2459966590707,1179.9051606021194,97075.34125112469,648.4381829700209,176284.92971799348,0.22701112259418504,0.13354704986307722,0.19355868601832435,0.13840879212768015,|NEE| >30
152,0.5485955912174683,0.007056087179146616,0.0008539127401264792,0.0023688293484505738,0.000587405908290067,0.0004501758265872581,0.04746261808983429,5.260650084896556,90.07511276534673,246.19932071411296,131.35142330037053,0.48980728700814363,314.69807635302175,33.2191874752984,1859.3690270583506,472.5640264153758,1372.318417261811,82113.85915839997,1990.5209107647106,11903.95321531192,0.00011905745476003336,0.28224278401882263,0.1504511390801418,0.018591428228807234,|NEE| >30
153,0.32062729204380525,0.006829807949176373,0.00017155848683371433,0.00017113723660209162,0.0005213622810703958,0.0007534242926606796,0.045742965999483395,98.99663222570773,46.34858515584998,22.948625611616407,78.07527348962296,0.825193510199624,102.99346889132738,80.52947341127701,1316.6475150592578,266.934009128478,1310.2692569693656,75695.7968544226,1540.244943345348,196147.10252640967,0.003048722031016828,0.028523342732080084,0.029536953536269034,0.6182636896568289,|NEE| >30
155,0.38958110380733496,0.00964720117783908,0.00047012525078697105,0.003769365893882463,0.0002639899655073384,0.006654449613308085,0.043074236250553136,117.5996662418375,62.4995871865465,127.31485923779532,76.9116015851084,0.22224590457704918,364.37000995159326,41.04539189596343,1311.9790736643567,1853.5129566267167,258.22327342489547,22622.281945488347,1085.3080183150178,64045.747166995294,0.13958015794462497,0.09059141846226552,0.37414501231995806,0.0061023074658165056,|NEE| >30
156,0.37581251309361374,0.0029120131799848796,0.00016301100631359967,0.00039188071022445124,0.0009823062783020388,0.007728534088404496,0.043779853460338636,194.47393577604643,58.67407727782734,146.11537809402938,20.519608182154844,0.6485627400178378,318.97891871174767,43.78960153330274,360.9003776351501,86.56242078507852,113.27144331006818,83356.98668300155,1214.9249003270295,102036.17986937443,0.11275959773397864,0.18162753960812295,0.26217500141981276,0.06762534814447194,|NEE| >30
157,0.4074985529783608,0.005707256091770574,0.0007707346276432573,0.003355507741630689,0.0005837541381139277,0.002132626799092995,0.06104244008610028,100.46544883806799,44.14053624871159,67.75485426960516,146.8041708461613,0.1878115425085245,110.69078035923215,10.0388730775555,476.25086733832325,199.83810732584718,310.31672443387384,98677.23384618183,383.5639527046563,151311.2415600358,0.15031665334132177,0.11210332942751022,0.02741044816892337,0.30267101608388386,|NEE| >30
158,0.5146107758903784,0.00023679328987636549,0.00041657753997452257,0.002298556272124795,0.0003013822023331267,0.0005621528848677187,0.0670166407750279,265.0995991142359,22.423826082148107,224.96597689307316,94.04819107067101,0.17187184118007237,104.5262367866581,77.11994543470924,443.38983875553834,1580.117635287731,1675.3670708255167,81771.70789670941,1688.3857748377395,111202.0388881308,0.02124774577234802,0.21107543150406524,0.1530799027388537,0.09998614409435462,|NEE| >30
159,0.50856852191348,0.0024979969387317266,0.0009532913306075771,0.0018618075680682093,0.0005610293858634773,0.0011230046508239272,0.03403351629757302,50.59669671642007,71.3154837326128,126.44785512969908,50.728170601948094,0.2106064599432363,313.39963452871854,99.84692941011454,739.2164251384676,935.4320314995646,782.2149956273322,23842.19494136569,1320.639512698811,90508.37144395438,0.23859314071587845,0.1264384720299266,0.0786009359738259,0.047798929366888974,|NEE| >30
160,0.3870202744352962,0.0025843447757715908,0.0001909699912112479,0.009241565621292,0.0008621247627331627,0.006353997321676764,0.03598211375244285,267.7463203498397,74.65056499105808,166.42102434331002,59.4977011308336,0.9472461706769558,391.92869734800036,39.308721016196316,986.3178141076864,1832.2563869793878,1864.101839870822,5224.091021030709,1613.5844060730017,75765.92340651262,0.38943217009080394,0.013622932325919915,0.126608746469505,0.08331587667847493,|NEE| >30
161,0.4575965015592658,0.009690873652580308,0.00032365475432131693,0.007867198850007247,0.000906904186296476,0.006086478856356387,0.052611035489764355,87.87154713458794,81.31676326184039,316.6483851913496,126.4159596521581,0.5286108462849909,369.0033051841896,91.74408893258342,1725.309672900805,272.98507206119484,1479.1731767113256,28427.701922042485,689.6791651590216,199771.99659425736,0.038137910891799666,0.22340060314299337,0.1135180137505605,0.1673469706553807,|NEE| >30
162,0.5411043071202704,0.004052440973986318,0.0008225174266529772,0.0018944023372676423,0.0006629948484326305,0.0011729929036059044,0.04240803744176541,312.6659816858804,32.942584102036385,151.4239606376705,76.56773881475009,0.8451621506353132,49.57392457966677,64.13702832502796,942.9404074882422,1134.6976926794255,1263.940781887645,94340.02436995025,657.8429961614679,39957.890627429835,0.2357587880984432,0.030414456381803852,0.12049688437059275,0.07222556402888981,|NEE| >30
163,0.5326629186840058,0.007451936824041595,0.0003785660006634514,0.0009044863938321364,0.00033618745071875664,0.009018983168810165,0.040284035828060935,297.0112031363178,98.55632631556848,17.516390384791347,94.1464140113148,0.6022990467263811,24.768027556488136,91.38981599575031,189.14132952415156,108.99348466433062,884.642548176613,47626.6156516574,819.1129441448643,147416.4151683203,0.33283214537686384,0.040741000839234744,0.07788845921582956,0.015875475884065984,|NEE| >30
164,0.3408538894965865,0.0026887785845599267,0.000690667719737054,0.007680302184162691,0.00025278138218647533,0.008775409164930621,0.07031803306992286,121.9509695497027,34.49998506760656,65.67579423394913,67.0804455604486,0.8014349803318219,170.02790382184085,86.17681832176241,1880.388433406407,1444.7985287270358,476.55051451004084,77874.86498121289,1078.2355653560398,39153.39254105752,0.05159898294902906,0.0565254809779599,0.4357476802466186,0.115273966329806,|NEE| >30
165,0.5768613311054656,0.002342805912964775,0.0007929718430459609,0.004166528693633129,0.000648355449829147,0.001401181838656674,0.03770692016547171,125.81753907658559,31.244138854821884,198.6096608077936,115.7818615766228,0.516467217752266,383.7439349858339,66.38175569889061,100.83592019513986,1223.9621587914141,851.0417499665564,14728.564313977791,1054.3682428533336,176360.82418369496,0.11104054284018672,0.2137199189043693,0.0071589933832570726,0.09121921376672135,|NEE| >30
166,0.4631136202976477,0.004474048433570229,0.0006053940839572758,0.002466262920057323,0.0007428037941812535,0.002352342824831481,0.024931195670708353,232.9341540711237,36.78164166623267,251.70155689711362,120.38220408666979,0.9432571202712255,220.84160528773822,90.92193821498412,1069.1338858853492,1549.3333997464026,595.8713260537347,88964.3411695495,242.2056494748254,175352.21623054403,0.15109873878198118,0.12109057867879194,0.23324295412737417,0.03145410811420507,|NEE| >30
167,0.32379212292350323,0.0018160162094761198,0.0007645472762976053,0.005448234752057307,0.00040107769789358386,0.00997137157845307,0.06841701291852156,225.58176509891902,49.1059571087213,164.09988246440642,20.49587755695188,0.9938210826931994,222.03162285985022,66.95573240925776,1036.308914946714,1076.8968256617093,481.3081782169355,98490.65759595086,1962.7559264092547,115180.57931014907,0.03651888580098678,0.3993250751596975,0.22565174004176378,0.014712176074048738,|NEE| >30
169,0.3819351338633405,0.002652088623920617,0.00013213147940164223,0.009449377279629327,0.0006122314339953476,0.002398685067200084,0.05382297540741997,232.0092404110807,64.44082625574444,33.26702722027518,117.65041471345477,0.8556034960246709,104.67286626090014,84.65576963355961,1715.1330313282892,402.8947601783679,711.0653523107424,6716.457650939179,613.0103430658264,71074.73425340604,0.19092434537038583,0.14969801613399653,0.20081987320849667,0.07662263142378034,|NEE| >30
170,0.3957934288868409,0.0020850941925221185,0.0004566205911130446,0.007550018174486289,0.00042974628995251453,0.00011840847672966647,0.024972252202174083,359.3051110251442,26.815583296788517,305.0351379820215,53.927486131690365,0.16870193883681234,299.44809529679065,21.974225301370687,1003.7707474970522,1316.264487909952,875.1191164650777,22478.48406468053,1874.878922585868,170650.59689569726,0.5218979843169425,0.031242211127509092,0.03446879986826193,0.016597575800445685,|NEE| >30
171,0.3629387596716747,0.0006852469141416545,0.0002207842712343308,0.004959233826977827,0.0005216420222232464,0.00020053783582561364,0.028303940747926026,199.27125718802714,92.54149409618634,155.71263370293156,47.1359631886356,0.5446018022484427,53.433534499839794,36.1123547760824,1901.3201562932506,913.203823150086,135.15309147648352,24146.51005391294,91.64421320704291,58433.85991533391,0.02952757877908503,0.41677957420218315,0.07777335152590663,0.11298073582115058,|NEE| >30
174,0.5796290647932218,0.0008731599633346216,8.527818597642196e-05,0.0003755441600879677,0.0008742921915851587,0.007006445577556448,0.07764218355016578,84.8758418578513,54.52466078260548,205.870532514308,94.18610060922539,0.45292952245074397,325.13986727483865,71.39783836153366,1805.788570544934,460.9084009643069,1473.1663118749652,58443.72705263628,251.45423504750255,127505.76282751354,0.17735884959435672,0.1378708799578833,0.046723868937200236,0.05841733671733785,|NEE| >30
175,0.4293019954696588,0.008563210217921592,0.0008801966084492071,0.006966325146190555,0.0002440511365093056,0.005095924807936226,0.05193110245005185,163.5504597160053,69.85889087739906,119.41953425577132,115.52933231923687,0.9262800411782547,383.60433011690884,27.722562906302173,1319.7134412717933,415.9057253891806,626.2689886969576,3314.0224675704635,240.82594978628916,167965.83366347666,0.03263036406397974,0.38026807060706214,0.13250154572591555,0.025298024133383612,|NEE| >30
176,0.3787672566906791,0.006872027146935401,0.0009872265319973482,0.006878463236057278,0.0008836744659876557,0.0014284254288139285,0.03247839376919874,247.86060683519716,70.03385803700579,256.7331070492658,146.56071042403136,0.5354941139678315,281.16787683047016,24.104607104898125,690.0771416244175,1165.6361114132226,741.8898794124583,68573.12887134762,1979.709583169171,27333.798713594795,0.23212825913735713,0.017423752251315202,0.08690754995752405,0.28477318196312446,|NEE| >30
177,0.5972759963840009,0.006807777284638697,0.00023082093416910426,0.007210754614224475,0.00032474956140625627,0.008023761765545106,0.07669551919641011,142.7921174247341,48.47204939937616,148.71060659052458,113.52231090397528,0.40386517324992005,338.35999780594284,79.44020529133401,1300.6115551556554,1502.3008950581977,1388.906319255043,48263.87236735722,480.0154905348372,136974.70381939271,0.09717512920760864,0.11380557906181372,0.08773419061041775,0.10400910473615904,|NEE| >30
178,0.4783632835443362,0.003929222993017424,5.080032175568562e-05,0.00759324149115138,0.0008866999163357802,0.0028537489934625203,0.04889055682857632,296.93852020921537,62.54545044997697,303.45615164897515,94.20381300954789,0.8557463131583144,338.3798146472294,71.81516784982841,1234.9787834632161,1238.6288829480059,1689.6007286254298,83036.22097233421,1220.540554304409,184597.93643763007,0.19469341218846434,0.0989770549529085,0.11243057095864155,0.1155356783556494,|NEE| >30
179,0.6144609998398902,0.004605997419177831,0.0008370222651420547,0.008559521528136127,0.0008491293398446057,0.00819116930455225,0.020928011017081107,116.48558057377791,84.24775445374236,359.3851401987434,105.69222160218818,0.3751470126261382,271.1184694525387,61.1548184715893,270.9075967448439,656.3590802359226,974.3211002882279,47159.569481848004,1353.2567072448212,187652.43636559483,0.1349960029771223,0.027241506680756318,0.004650561054016278,0.21865092944821488,|NEE| >30
180,0.41210384013627,0.0029664705724255897,0.0002265142581188874,0.0032853178353689475,0.0004783159281916904,0.008273128740101688,0.03376395276304947,58.1978900242071,17.493318264318248,308.5002799271636,32.875351431095304,0.18191265416674668,341.3556798569166,90.38108070065746,1734.9552704248686,1190.8108072580337,1092.2442813388184,74068.64630504338,378.82560926037485,196108.13871613232,0.012518978254479876,0.09031016942123282,0.12734549144123414,0.3577215207467831,|NEE| >30
181,0.49854220926624415,0.005191615487088328,0.0006304021426099514,0.009841983814974862,0.0008504870928555142,0.0032134396321732476,0.040981165728924886,291.9759357397904,41.22692768221735,329.5292714237628,28.697516090187452,0.3684986769736027,69.55662142849927,21.719273814229705,253.47813463963018,546.7552917891388,439.0088675707724,96313.66804013871,168.47553794108174,58225.88413172973,0.2600448655496478,0.12655572783364388,0.03165834971913349,0.08319884763133067,|NEE| >30
182,0.3907783235090659,0.005145607005203752,0.0009870158551024348,0.004803305772246384,0.000903589113757092,0.005272195665913362,0.019191448381102382,203.53653233870747,69.51754140814587,105.90128079666518,125.7707255014971,0.952377285118264,84.29749659967894,39.2031311037874,906.7345244196623,980.0530703011631,1126.5666496114172,57095.717010364686,521.8912247302676,52707.92164091739,0.1079693278823341,0.10859475076621086,0.37415393840200395,0.018503659440385394,|NEE| >30
183,0.4831183352840044,0.008416936641674762,0.0006569373308425497,0.006149053323622827,0.0007801928798159312,0.006559408982816223,0.03575054230571593,20.603973312506785,72.53146080564383,246.0173235014633,117.2882649816086,0.9297948249753591,76.12932003604102,94.45315796227649,300.64815921402004,1825.7928850306826,1631.9939138191435,28195.404814331392,1789.0189826097521,41248.18149462739,0.11341334395044202,0.03760052194904423,0.3111547342601646,0.05471306455634478,|NEE| >30
185,0.3587765416371988,0.004842759488251839,0.00010186002436036849,0.0017968660279378337,0.0004261827567219942,0.009069022441063506,0.05224717321635228,33.67393382639657,52.11851182984976,233.7089567389217,71.94080377000293,0.36143332733931577,152.30650365526367,35.73124322395587,302.98406653308297,1927.6903104751036,643.3022998479938,96875.31001405051,900.1768909263533,125188.98503258286,0.16204981927360806,0.3061209629590171,0.040405450108585914,0.13264722602159024,|NEE| >30
186,0.4495545631561984,0.0035920078597029234,0.0004276325855217392,0.000650699360554503,0.0007183394307040546,0.006794448376988199,0.06694628191214128,332.2968154209091,57.831147257858746,299.91797502079453,140.04218532225195,0.7835032764666087,45.12736691938439,62.86566260487233,212.51880436527742,1957.2908931224881,1643.6086123419627,17139.309995572905,1585.0391485674575,174895.8940750309,0.2128773525129521,0.07994484841585467,0.14078839237867652,0.11683484353631836,|NEE| >30
188,0.6825306999855288,0.004583264324173085,0.00031366141401784216,0.006267804055328101,0.000570285210931327,0.0027312564335123164,0.023405981214339965,258.5464701082821,34.10639143040771,247.39787805872095,50.93050626691479,0.25282033000229653,230.27859727533436,21.99949745853857,1337.8379177164484,753.3355802205347,35.97941855064665,64129.76450137803,1978.677562052749,108391.96837153273,0.22148418817325508,0.06615407982999448,0.013725004931209777,0.016106027080011857,|NEE| >30
189,0.5009974121501866,0.007234505172264331,0.0001576132359100545,0.009605656887230732,0.0008962297465020462,0.0055036842331864545,0.01956735146293979,83.74764799215936,66.38965165131717,194.94305859186946,118.63691313881195,0.9546255569210176,147.34025883827562,88.92392561929127,335.0747069603188,981.0388116863278,1397.829633607423,36771.89113102779,1038.1541486278288,167785.14827331842,0.008032155236733653,0.20017537421875722,0.008776361681940384,0.28201869671238217,|NEE| >30
190,0.37316541969436295,0.0014828584561566607,0.0002650368681530368,0.0031453463011927273,0.0005181993197039485,0.003716419626554349,0.03050920026792107,222.31385878611258,53.58298468931592,356.951503534163,114.74570852183044,0.18474153033386975,273.6914958933494,96.53845867336216,1825.8729917165292,848.9208612494956,291.1630082140209,38485.38342406233,1240.8942260143347,43222.455257576155,0.42295210800275973,0.06898822299510146,0.09855807413285482,0.03633617517492092,|NEE| >30
191,0.6580386677083776,0.003967807591678572,7.469125080285654e-05,0.0065345894433647645,0.0007895866079031612,0.006902741844434126,0.0785763022826173,293.7835785395479,48.77230736601378,354.82231298777907,57.17782266148813,0.8016036837925598,394.515943766323,45.56168409249883,1142.3754356143986,1608.2239355280033,182.59574858830732,16238.267915709777,1891.868738606242,195441.84893464108,0.08476925993447161,0.16344214269038798,0.07182067404174697,0.02192925562501579,|NEE| >30
192,0.48841592970494163,0.0022065399179851506,0.0004912881037554219,0.008800407371252617,9.959304006396218e-05,0.005501541705417587,0.07206896813288886,77.35998347788781,90.54613386141496,102.87909438571177,101.98313130891808,0.2608779610041798,205.3427604062124,90.66151027755873,274.86494460079916,1576.9861083172161,1023.6329238592272,6814.518979140843,1022.683469318521,62828.212727118254,0.11579654354735042,0.16978946694220887,0.22069646891216527,0.005301590893333898,|NEE| >30
193,0.4360830119099708,0.0012942914688536104,6.993888366693938e-05,0.002007010221277552,0.0005189077563871169,0.007388540991593644,0.020408520386828766,364.5500141261584,26.78332281875093,239.46259423091462,22.535379095254477,0.7600703682673303,50.12216414158976,93.92432281787754,386.3683046682094,1150.9135480485188,785.7655250654724,55122.300580560215,475.7783794239883,176560.94021430716,0.00378876106411031,0.04085662379027851,0.4933450092197562,0.02592659401588421,|NEE| >30
194,0.5911455830889981,0.0039071698713072575,0.0006652575105357353,0.005329144514773125,0.0003403319067612303,0.002848684947668602,0.036360313099260924,147.30402634563177,39.13571693631765,60.333001834406694,96.53371574311743,0.26989630149817784,44.82753102982567,63.24392296556067,780.6906776803811,1334.0774626918496,157.09041562620092,39042.11524207614,740.4429429442578,154587.3879209951,0.11094480893228309,0.06446018282329631,0.03387260261610317,0.19957682253931933,|NEE| >30
